rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
48,arxiv:2406.08858v1,OmniH2O: Universal and Dexterous Human-to-Humanoid Whole-Body Teleoperation and Learning,2024,arXiv,http://arxiv.org/abs/2406.08858v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.3390/genes12040506,"Whole-Body Regeneration in Sponges: Diversity, Fine Mechanisms, and Future Prospects",2021,Genes,https://doi.org/10.3390/genes12040506,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.1109/humanoids.2016.7803248,Accelerating whole-body motion generation using regression of the torso posture of a humanoid robot,2016,2016 IEEE-RAS 16th International Conference on Humanoid Robots (Humanoids),https://doi.org/10.1109/humanoids.2016.7803248,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.1109/humanoids53995.2022.10000141,A Standardized Benchmark for Humanoid Whole-Body Manipulation,2022,2022 IEEE-RAS 21st International Conference on Humanoid Robots (Humanoids),https://doi.org/10.1109/humanoids53995.2022.10000141,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.1533/abbi.2006.0031,Pivoting a Large Object: Whole‐Body Manipulation by a Humanoid Robot,2006,Applied Bionics and Biomechanics,https://doi.org/10.1533/abbi.2006.0031,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
53,doi:10.1109/lra.2025.3580329,TACT: Humanoid Whole-Body Contact Manipulation Through Deep Imitation Learning With Tactile Modality,2025,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2025.3580329,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
54,arxiv:2603.09170v2,ZeroWBC: Learning Natural Whole-Body Humanoid Interaction from Human Egocentric Data,2026,arXiv,http://arxiv.org/abs/2603.09170v2,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
55,arxiv:2606.03536v1,Bionic Human-Motion Style Transfer for Physically Executable Whole-Body Control of Humanoid Robots,2026,arXiv,http://arxiv.org/abs/2606.03536v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
56,arxiv:2602.03205v2,HUSKY: Humanoid Skateboarding System via Physics-Aware Whole-Body Control,2026,arXiv,http://arxiv.org/abs/2602.03205v2,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
57,arxiv:2602.09628v2,TeleGate: Whole-Body Humanoid Teleoperation via Gated Expert Selection with Motion Prior,2026,arXiv,http://arxiv.org/abs/2602.09628v2,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
58,arxiv:2511.11218v3,Humanoid Whole-Body Badminton via Multi-Stage Reinforcement Learning,2025,arXiv,http://arxiv.org/abs/2511.11218v3,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.1155/2006/683746,Pivoting a Large Object: Whole-Body Manipulation by a Humanoid Robot,2006,Applied Bionics and Biomechanics,https://doi.org/10.1155/2006/683746,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.5302/j.icros.2008.14.10.1029,Optimization of Whole Body Cooperative Posture for an 18-DOF Humanoid Robot Using a Genetic Algorithm,2008,"Journal of Institute of Control, Robotics and Systems",https://doi.org/10.5302/j.icros.2008.14.10.1029,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.1177/02783649241276886,Generalizable whole-body global manipulation of deformable linear objects by dual-arm robot in 3-D constrained environments,2025,The International Journal of Robotics Research,https://doi.org/10.1177/02783649241276886,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1299/jsmermd.2017.1a1-p08,Rapid whole-body motion generation using regression of the torso posture of a humanoid robot,2017,The Proceedings of JSME annual Conference on Robotics and Mechatronics (Robomec),https://doi.org/10.1299/jsmermd.2017.1a1-p08,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
63,doi:10.3390/app15115828,Whole-Body Motion Generation for Balancing of Biped Robot,2025,Applied Sciences,https://doi.org/10.3390/app15115828,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.3390/electronics14234714,Gait Generation and Motion Implementation of Humanoid Robots Based on Hierarchical Whole-Body Control,2025,Electronics,https://doi.org/10.3390/electronics14234714,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.3390/jcm14103287,"Effects of Whole-Body and Lower-Body Cold-Water Immersion on Exercise-Induced Pain Score, Muscle Damage Indices, and Maximal Voluntary Isometric Contractions",2025,Journal of Clinical Medicine,https://doi.org/10.3390/jcm14103287,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.1016/j.ifacol.2025.11.541,Hierarchical Policy Learning for Humanoid Robots Whole-Body Dexterous Manipulation,2025,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2025.11.541,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
67,arxiv:2505.02833v1,TWIST: Teleoperated Whole-Body Imitation System,2025,arXiv,http://arxiv.org/abs/2505.02833v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
68,arxiv:2511.19236v1,SENTINEL: A Fully End-to-End Language-Action Model for Humanoid Whole Body Control,2025,arXiv,http://arxiv.org/abs/2511.19236v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
69,arxiv:2509.16757v3,HDMI: Learning Interactive Humanoid Whole-Body Control from Human Videos,2025,arXiv,http://arxiv.org/abs/2509.16757v3,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
70,arxiv:2604.17335v1,Learning Whole-Body Humanoid Locomotion via Motion Generation and Motion Tracking,2026,arXiv,http://arxiv.org/abs/2604.17335v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
71,arxiv:2604.01158v1,SMASH: Mastering Scalable Whole-Body Skills for Humanoid Ping-Pong with Egocentric Vision,2026,arXiv,http://arxiv.org/abs/2604.01158v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
72,arxiv:2601.12799v1,FRoM-W1: Towards General Humanoid Whole-Body Control with Language Instructions,2026,arXiv,http://arxiv.org/abs/2601.12799v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
73,arxiv:2509.16638v1,KungfuBot2: Learning Versatile Motion Skills for Humanoid Whole-Body Control,2025,arXiv,http://arxiv.org/abs/2509.16638v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
74,arxiv:2602.05791v3,Scalable and General Whole-Body Control for Cross-Humanoid Locomotion,2026,arXiv,http://arxiv.org/abs/2602.05791v3,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
75,arxiv:2505.03738v1,AMO: Adaptive Motion Optimization for Hyper-Dexterous Humanoid Whole-Body Control,2025,arXiv,http://arxiv.org/abs/2505.03738v1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
76,arxiv:2602.13850v3,Humanoid Hanoi: Investigating Shared Whole-Body Control for Skill-Based Box Rearrangement,2026,arXiv,http://arxiv.org/abs/2602.13850v3,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
77,arxiv:2604.08508v2,Sumo: Dynamic and Generalizable Whole-Body Loco-Manipulation,2026,arXiv,http://arxiv.org/abs/2604.08508v2,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.3390/sports10090138,Sex Difference in Running Stability Analyzed Based on a Whole-Body Movement: A Pilot Study,2022,Sports,https://doi.org/10.3390/sports10090138,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.1126/scirobotics.ads6790,Learning contact-rich whole-body manipulation with example-guided reinforcement learning,2025,Science Robotics,https://doi.org/10.1126/scirobotics.ads6790,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.1007/978-1-84996-220-9_4,"Planning Whole-body Humanoid Locomotion, Reaching, and Manipulation",2010,Motion Planning for Humanoid Robots,https://doi.org/10.1007/978-1-84996-220-9_4,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.2174/1574886311207040269,Lamotrigine Induced Whole Body Tics: A Case Report and Literature Review,2016,Current Drug Safety,https://doi.org/10.2174/1574886311207040269,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.33549/physiolres.934569,Preconditioning With Whole-Body or Regional Hyperthermia Attenuates Exercise-Induced Muscle Damage in Rodents,2022,Physiological Research,https://doi.org/10.33549/physiolres.934569,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1142/s0219843615500310,Extraction of Whole-Body Affordances for Loco-Manipulation Tasks,2015,International Journal of Humanoid Robotics,https://doi.org/10.1142/s0219843615500310,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.3390/s25020435,Squat Motion of a Humanoid Robot Using Three-Particle Model Predictive Control and Whole-Body Control,2025,Sensors,https://doi.org/10.3390/s25020435,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2412.13196v2,ExBody2: Advanced Expressive Humanoid Whole-Body Control,2024,arXiv,http://arxiv.org/abs/2412.13196v2,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.1115/1.4070890,Gravity-Compensated Model Predictive Control and Whole-Body Optimization for Humanoid Locomotion,2026,Journal of Mechanisms and Robotics,https://doi.org/10.1115/1.4070890,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1109/iros.2011.6094445,Dynamic whole-body mobile manipulation with a torque controlled humanoid robot via impedance control laws,2011,2011 IEEE/RSJ International Conference on Intelligent Robots and Systems,https://doi.org/10.1109/iros.2011.6094445,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1049/icp.2026.1882,Vision-language guided planning and control for humanoid whole-body manipulation,2026,IET Conference Proceedings,https://doi.org/10.1049/icp.2026.1882,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.1299/jsmermd.2013._2p1-b03_1,2P1-B03 Whole-body Climbing Motion Generation based on Body Retention Load Index and Decoupling of Physical/Geometrical Posture State Search(Humanoid),2013,The Proceedings of JSME annual Conference on Robotics and Mechatronics (Robomec),https://doi.org/10.1299/jsmermd.2013._2p1-b03_1,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.63020/pa.2025.3.1.34,"Ecological Applications of Whole-Body Cryotherapy in Sport: Benefits, Limitations, and Future Directions",2025,Asian Society of Kinesiology,https://doi.org/10.63020/pa.2025.3.1.34,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.3390/biomimetics8060460,Whole-Body Dynamics-Based Aerial Fall Trajectory Optimization and Landing Control for Humanoid Robot,2023,Biomimetics,https://doi.org/10.3390/biomimetics8060460,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.3390/fluids8090252,Influence of Body Heat Loss on Temperature and Velocity Fields in a Whole-Body Cryotherapy Chamber,2023,Fluids,https://doi.org/10.3390/fluids8090252,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.3390/s21082827,The Effect of Different Turn Speeds on Whole-Body Coordination in Younger and Older Healthy Adults,2021,Sensors,https://doi.org/10.3390/s21082827,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.3390/s22197542,Assessing Walking Stability Based on Whole-Body Movement Derived from a Depth-Sensing Camera,2022,Sensors,https://doi.org/10.3390/s22197542,Addresses humanoid whole-body manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Humanoid whole body affordance debt keeps action-critical alternatives explicit until a physical observation collapses them.
